MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
120,RL,55.58980706,9878.076872,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2013.258251,2006.632636,Hip,Membran,MetalSd,MetalSd,BrkFace,563.4579686,Ex,TA,PConc,Ex,TA,No,GLQ,28,LwQ,0,1890.855228,1778.866917,GasA,Gd,Y,SBrkr,1349.380117,44.63906321,0,1769.363942,0,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,1998.263722,RFn,2,535.5941268,TA,TA,Y,535.0392793,64.72873871,0,9.208757687,8.857417938,18.30587367,,,,89.84763513,7,2008,WD,Normal,285027.7099
90,RM,69.06247719,2243.381568,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Blueste,PosN,PosN,1Fam,2.5Unf,6,5,1917.116133,1944.311561,Gable,CompShg,AsbShng,AsbShng,None,28.44778076,TA,Ex,BrkTil,Gd,TA,No,Rec,786.3508396,Unf,125.3769786,500.1496869,858.8367584,OthW,Fa,N,,1251.187953,1017.126736,7.395498016,2391.257384,0,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,1959.077876,Unf,2,364.7295829,Fa,Fa,P,0,38.22936649,265.3718972,12.84420542,27.31485955,0,,,Shed,123.2397829,4,2008,WD,Normal,119230.9675
120,FV,38.38624337,16636.49373,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,2002.324631,2000.871276,Hip,CompShg,MetalSd,VinylSd,BrkFace,661.7517204,Gd,TA,PConc,TA,TA,Av,GLQ,189.3395635,Unf,0,1327.239368,2194.152408,GasA,Ex,Y,SBrkr,2242.809315,1403.936382,19.37814513,2660.323558,1,0,2,1,4,1,Gd,9,Min1,1,Ex,2Types,1990.232838,Fin,3,712.3398299,TA,TA,Y,290.1223292,116.1083028,0,15.08424061,0,0.571432651,,,,0,3,2010,WD,Normal,365991.2938
60,C (all),,12707.4821,Pave,,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Feedr,1Fam,2Story,6,5,2006.018866,1999.679886,Gable,CompShg,VinylSd,VinylSd,None,160.5833684,TA,TA,PConc,Gd,TA,Mn,GLQ,889.8699088,Unf,0,216.1191939,771.445626,OthW,Ex,Y,SBrkr,930.3219415,1020.049205,0,2389.51802,1,0,2,1,3,1,Ex,7,Min1,0,,Attchd,1979.572976,Unf,2,542.4608116,TA,,Y,0.87730791,38.78883987,43.48035737,0,18.50542681,11.82019424,,MnPrv,,0,5,2007,WD,Normal,229335.7325
190,RL,52.56174815,12525.95834,Pave,,Reg,Lvl,AllPub,Corner,Mod,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1896.473201,1975.035002,Gable,CompShg,Wd Sdng,Wd Sdng,None,83.75326804,TA,Gd,CBlock,TA,Fa,Gd,BLQ,253.8125043,Unf,0,290,493.5955785,Grav,TA,N,FuseA,1822.182086,292.9386585,0,2563.376405,0,0,2,0,3,2,TA,10,Mod,1,Gd,Attchd,1994.291036,Unf,2,530.102434,TA,Fa,N,121.780497,45.5001496,0,0.250294367,29.17759858,21.35463988,,,,0,5,2006,ConLD,Normal,197777.8338
40,RL,135.7769375,9674.712572,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1977.97293,2003.179381,Gable,CompShg,VinylSd,VinylSd,BrkFace,477.4411229,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,4.874305369,830.8385344,981.7198659,GasA,Ex,Y,SBrkr,1204.840075,1111.051177,5.421207015,1555.3319,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1995.528399,Fin,2,604.3003431,TA,TA,Y,0,73.46419911,0,11.10123687,0,0,,,,0,5,2008,WD,Normal,184243.8641
60,RL,,19058.87517,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1971.398507,1965.4861,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,1110.749357,Unf,0,211.5742869,1283.995928,GasA,Ex,Y,FuseA,1269.260535,0,0,1166.098502,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1942.227584,RFn,1,170.4155804,,TA,Y,73.2116014,57.13517441,0,0,21.25440575,2.91690134,,,,0,4,2009,WD,Normal,130380.7028
160,RM,27.09520527,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,RRAe,Duplex,2Story,6,5,1915.868928,1974.524533,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.50013317,TA,TA,CBlock,TA,Gd,No,Rec,0,Unf,0,830.7736081,421.1715206,GasA,TA,Y,SBrkr,290.4950586,554.7717089,0,1088.536009,0,0,1,1,2,1,Fa,5,Typ,1,TA,,1955.239081,,1,482.0386589,TA,Fa,Y,17.02610286,0,14.8425304,0,0,2.021435795,,,,0,6,2006,WD,Family,171630.0873
60,RL,,4360.771379,Pave,,IR1,Low,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2012.256079,1974.796085,Mansard,CompShg,MetalSd,MetalSd,None,58.61742674,TA,TA,BrkTil,Gd,TA,Gd,Unf,472.7965747,Unf,0,727.120743,902.5006823,GasA,Ex,Y,SBrkr,1379.951758,626.9452807,0,1795.540401,0,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,1997.506278,RFn,2,490.9997404,TA,TA,Y,112.9968861,36.67325641,0,21.15300011,0,0,,,Gar2,986.3557057,10,2008,WD,Normal,201631.5212
60,FV,,15541.17077,Grvl,,Reg,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,2fmCon,2Story,7,5,2026.021371,1992.548892,Gable,CompShg,VinylSd,VinylSd,None,44.83220645,Gd,TA,PConc,TA,TA,No,GLQ,418.7506251,Unf,16.7248583,218.0221929,830.1600574,Floor,Ex,Y,Mix,813.3312508,585.7407186,0,1532.17126,1,0,2,1,3,1,Gd,7,Typ,0,,Attchd,2018.643548,RFn,2,831.9011827,TA,,Y,27.68665102,92.29393408,27.45755001,0,0,0,,,,8.120013591,1,2010,WD,Normal,245847.6185
45,RL,50.67344936,9681.519531,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1934.467909,1950.368032,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,93.14765978,Unf,55.34224024,899.026764,715.1504835,Grav,Po,N,SBrkr,1060.946171,211.3360563,0,1093.385357,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1931.269922,Unf,1,25.66258184,Po,Po,Y,9.570601761,0,151.6032867,0,37.44048537,0,Fa,MnPrv,,0,6,2007,WD,AdjLand,67781.33239
70,RL,,11895.14368,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Artery,TwnhsE,1.5Unf,6,6,1896.57873,1931.659168,Gable,Roll,Wd Sdng,Wd Sdng,,0,TA,TA,BrkTil,Gd,TA,No,Unf,0,Unf,11.30325325,786.5003435,436.2263749,Wall,Fa,N,SBrkr,1125.458143,48.12346491,13.72266519,1094.559622,0,0,1,0,2,1,TA,4,Typ,1,Gd,Detchd,1909.267749,Unf,1,134.3394496,Fa,Po,P,20.07529537,89.9812299,0,16.38003664,18.28524578,0,,,,292.1327815,5,2009,WD,Family,173976.4081
120,RL,45.93464487,6792,Pave,,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Feedr,TwnhsE,1Story,7,5,1981.867309,1991.440566,Gable,CompShg,BrkFace,VinylSd,Stone,14.32134747,Gd,TA,PConc,Gd,TA,No,Unf,0,LwQ,0,1601.492964,1654.524289,GasA,Ex,Y,SBrkr,1433.069583,165.8076932,0,1634.907619,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.082276,RFn,2,578.8935182,TA,TA,Y,100.005566,25.3460911,2.863745203,8.779054123,14.3224662,0,,,,55.64901997,3,2006,New,Family,181930.703
60,RL,82.6566247,14179.51839,Pave,,Reg,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,2Story,7,5,2016.34244,2006.694313,Flat,CompShg,VinylSd,AsphShn,Stone,133.2536497,Ex,TA,Slab,Ex,TA,Av,GLQ,1016.491381,Unf,44.3224007,280,1371.039895,OthW,Ex,Y,SBrkr,1315.965382,1634.554723,38.50724139,2414.372291,1,0,2,1,4,1,Ex,10,Typ,1,Gd,Attchd,2008.039109,Fin,3,646.465596,Fa,TA,Y,106.3846554,198.9963081,3.975645912,12.09612766,159.3638272,4.238785943,,,,343.1591808,10,2007,New,Partial,404075.28
120,RL,60.09396494,8397.949953,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,RRNn,PosN,TwnhsE,1Story,7,5,2000.136647,2004.121141,Hip,Tar&Grv,VinylSd,VinylSd,BrkFace,6.59799071,Gd,Ex,Stone,Gd,TA,Av,GLQ,1460.217516,Unf,40.13027929,46.29250217,1259.170369,Floor,Ex,Y,SBrkr,1615.207492,46.2160751,31.59992399,1373.289785,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.43167,Fin,3,618.6901574,TA,TA,Y,206.4589842,20,0,5.410863757,0,0,,MnPrv,,0,10,2006,New,Partial,316275.3773
30,RM,79.05061426,12784.55557,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,RRAn,1Fam,2Story,4,4,1939.105172,1947.333887,Gable,CompShg,MetalSd,Wd Sdng,None,31.69413723,TA,TA,CBlock,TA,TA,No,GLQ,120.1684303,Unf,95.23855814,587.5901584,812.0894685,GasA,Fa,N,FuseF,665.7207713,436.3237844,53.06287208,1696.211412,0,0,1,0,3,1,TA,8,Typ,0,,Detchd,1937.693549,Unf,1,166.2472445,TA,TA,Y,0,184.6297164,43.97815665,6.903474944,0,0,Ex,GdWo,Gar2,0,9,2006,ConLD,Family,162871.6026
20,RL,63.11948356,927.5737102,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958.229711,1976.995524,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,Gd,No,BLQ,111,LwQ,262.3080959,384.0465682,1119.045319,GasA,Po,Y,SBrkr,1077.24009,150.1946702,0,912.0508075,0,1,1,0,2,1,TA,5,Sev,0,Fa,Attchd,1955.539367,Fin,1,258.8166759,TA,TA,Y,12,223.0814602,19.50662395,0.242886739,2.196009136,0,,MnWw,Shed,280.5300158,6,2007,WD,Normal,185763.6073
50,RL,58.34691612,12264.89585,Pave,Grvl,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Feedr,1Fam,1.5Fin,5,6,1943.877213,1944.441072,Gable,CompShg,MetalSd,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Unf,403.5377095,Unf,0,304.462378,738.6404779,Wall,TA,Y,FuseA,1233.91881,497.9656871,27.68309798,1677.277247,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1963.265586,Unf,1,315.435639,Fa,TA,Y,130.0901038,2.483877409,0,10.20568511,34.19440861,13.37967197,,,,782.2558829,4,2008,WD,Normal,193683.3757
20,RL,302.8385917,25697.99048,Pave,,IR1,HLS,AllPub,Corner,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1970.66533,2011.828989,Flat,CompShg,Wd Sdng,Wd Sdng,BrkCmn,0,TA,TA,BrkTil,Gd,TA,Gd,GLQ,680.8242974,Unf,0,135.7992941,419.850671,GasA,TA,Y,SBrkr,2270.551125,0,4.811885622,2680.401253,1,0,2,0,4,1,Gd,9,Maj1,1,Po,Attchd,1956.428347,RFn,2,437.933485,TA,TA,Y,0,0,16.12025016,27.59823338,0,7.923322514,,GdWo,,128.6515858,11,2008,WD,Normal,212750.7207
160,RM,39.77488665,3288.802449,Pave,,Reg,Lvl,AllPub,FR3,Gtl,BrDale,RRNe,Norm,Twnhs,2Story,5,5,1967.965869,1960.048889,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,190.5957123,TA,TA,CBlock,TA,TA,No,Unf,136.6605691,GLQ,0,802.3519618,578.9759851,GasA,TA,Y,FuseF,793.2069669,239.210687,46.28482507,1350.713933,0,0,2,1,3,1,TA,6,Typ,0,,Detchd,1986.022236,Unf,1,300.8719848,TA,Gd,Y,25.29329256,0,0,0,0,22.39660175,Ex,,,389.7815128,5,2009,ConLD,Abnorml,132635.4543
120,RM,36.9798095,6638.698849,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,Twnhs,2.5Fin,6,5,1973.374478,2007.774952,Gable,CompShg,Stone,VinylSd,Stone,102.2228185,TA,Ex,PConc,Gd,Fa,Av,,768.6246589,Unf,69.84799752,406,1496.513893,GasA,Gd,Y,SBrkr,1190.100415,129.8997365,6.599796455,1600.773258,1,0,2,0,1,1,Gd,5,Typ,1,Gd,Attchd,2017.446432,RFn,2,543.3496154,TA,TA,Y,278.2882437,83.82679124,6.909604068,3.88169173,0,5.09437296,,,,448.8832399,8,2009,New,Normal,238212.5671
80,C (all),,10298.36216,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1984.067263,1980.54385,Gable,CompShg,HdBoard,HdBoard,BrkFace,380.2890693,Gd,Fa,CBlock,TA,,Av,GLQ,622.1669583,Unf,69.6333732,286.6477068,1049.282962,GasA,TA,Y,SBrkr,892.5882224,0,19.08006526,768.3407101,1,0,1,0,3,1,TA,6,Typ,0,TA,Attchd,1971.804947,Unf,3,937.4433997,TA,TA,Y,0,33.27388066,78.43334025,6.170069883,0.635189192,37.49752704,,,,0,5,2010,ConLI,Normal,164272.1323
20,RL,,25676.80272,Pave,,IR3,HLS,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,7,5,1993.206361,1977.199659,Gable,CompShg,VinylSd,VinylSd,None,7.383747623,Gd,Fa,Stone,Gd,TA,Gd,LwQ,1417.099661,Unf,173.7285624,56.79852346,1649.365689,GasA,Ex,Y,,1427.789943,374.0364913,40.09056431,1013.588074,1,0,2,0,3,1,Gd,5,Typ,1,Fa,CarPort,2002.494242,RFn,2,354.858496,TA,,Y,440.0236088,52.57064891,0,0,0,4.768033599,Ex,,,245.443298,8,2007,WD,Normal,185292.3476
85,RL,58.11714745,10657.33248,Pave,,IR3,Lvl,AllPub,Inside,Gtl,Blmngtn,PosN,Norm,1Fam,2Story,5,5,1965.008511,1950.824933,Gambrel,CompShg,VinylSd,VinylSd,BrkFace,290.1691433,TA,TA,CBlock,TA,TA,No,ALQ,732.7398541,Unf,0,127.2376189,961.2430439,GasA,TA,Y,SBrkr,793.1979461,1357.156617,57.67019243,1700.201467,0,0,2,0,4,1,TA,8,Typ,1,TA,Attchd,1974.810192,RFn,1,434.8685909,TA,TA,Y,0,184.1476194,0,17.77251947,92.13922701,0,Gd,,,0,7,2007,COD,Family,185314.2253
180,C (all),78.60244519,10356.43987,Pave,,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,9,5,2010.013274,2001.097344,Hip,CompShg,VinylSd,VinylSd,BrkFace,594.4987233,Ex,TA,PConc,Ex,TA,Mn,Rec,1440.839869,Unf,102.5759035,310.9686702,1484.818155,GasA,Ex,Y,SBrkr,1552.212845,0,16.5012071,2125.491712,1,0,2,0,2,1,Ex,8,Typ,1,Gd,Attchd,2000.31936,Fin,3,893.4970268,TA,TA,N,265.3410504,111.0770073,35.25609953,0,4.732720669,0,,,,0,3,2009,WD,Normal,259364.2122
75,RL,,13916.41821,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,1.5Unf,6,6,1907.219611,1998.85374,Flat,CompShg,Wd Sdng,Wd Shng,None,90.90558095,TA,TA,BrkTil,TA,TA,No,Unf,288.4744537,Unf,0,772.8811896,388.1043373,Floor,Gd,N,FuseA,1692.179916,608.2500246,61.63052749,2032.973204,0,0,2,0,5,1,Gd,10,Typ,0,,Detchd,1929.15867,Unf,2,392.6504685,TA,TA,Y,0,50.76974886,287.5352882,16.58759319,0,7.063239156,,,TenC,0,7,2009,WD,AdjLand,218773.7868
60,RL,86.52724871,7613.519413,Grvl,,Reg,Low,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,6,6,1989.998884,1981.94918,Gable,WdShngl,HdBoard,BrkFace,BrkFace,130,TA,TA,Slab,Gd,TA,No,Rec,132.9786301,Rec,104.2686928,551.8013734,629.4940972,OthW,TA,Y,SBrkr,1027.690285,556.8832703,0,1688.54186,0,0,2,1,3,1,TA,7,Typ,1,,Basment,2005.013367,Unf,2,493.4101047,TA,TA,Y,68.93540262,48.2885078,0,12.68074123,203.7594162,0.990439383,,MnPrv,,223.5884044,4,2010,WD,Normal,210287.7437
50,RL,83.69579709,47399.65437,Pave,,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Artery,1Fam,1.5Fin,6,8,1899.197766,2003.692173,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,179.5542754,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,620.8994583,832.5523433,GasA,TA,Y,SBrkr,1752.885921,588.3259157,0,2113.109057,0,0,3,0,5,1,TA,10,Typ,1,Gd,Detchd,1907.433021,Unf,2,404.9706577,TA,Po,Y,607.4648285,64.5352088,5.495139776,0,138.4866347,0,,,,0,9,2008,WD,AdjLand,255905.7189
50,RL,81.54178806,7633.241911,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Artery,Norm,1Fam,1.5Fin,3,4,1931.716378,1931.829608,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,478.6377145,Rec,59.48809643,777.5377213,665.5391802,GasA,Ex,Y,SBrkr,579.4662192,206.085406,25.58925278,1274.816812,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1985.402093,Unf,3,817.700057,TA,TA,Y,246.4355516,0,115.9638473,14.06398523,24.57720624,0,,MnPrv,,433.1766591,1,2006,WD,Abnorml,101523.5652
190,C (all),46.95261886,15261.03895,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Unf,6,6,1932.894057,1998.49473,Hip,CompShg,VinylSd,Stucco,None,63.97568682,Gd,Gd,BrkTil,TA,Fa,Mn,Rec,965.8713782,Unf,0,195.3442683,1309.975963,GasW,Ex,N,FuseF,1206.360624,968.6380038,19.86114421,2160.59097,0,1,2,0,4,2,TA,9,Sev,1,,Detchd,1894.344127,RFn,2,419.0421045,TA,TA,Y,0,0,0,0,73.77411804,0,,,,0,11,2007,WD,Normal,126430.7048
20,C (all),32.965661,12784.76892,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,2fmCon,1Story,5,5,1978.141748,2001.602672,Shed,CompShg,BrkFace,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,ALQ,687.6772866,Unf,0,274,974.8767341,GasA,TA,Y,SBrkr,861.1429529,299.1365727,17.94980353,972.8795506,0,1,1,0,3,1,TA,5,Typ,0,,,2006.107066,Unf,2,395.2682796,TA,Fa,Y,183.7910059,0,18.42031437,11.45645647,0,0,,,,0,7,2006,WD,AdjLand,163553.654
85,RL,,16453.25413,Grvl,,IR1,Lvl,NoSeWa,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1979.621017,1972.496593,Hip,CompShg,Wd Sdng,Wd Sdng,None,72.79789618,TA,TA,CBlock,Gd,TA,Av,GLQ,547.9324238,Unf,14.11319941,182.1694591,1015.213351,GasA,TA,Y,SBrkr,1194.386092,0,0,457.655819,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1974.555733,Unf,2,630.469094,TA,TA,Y,184.4905682,0,11.31958012,14.32723363,0,0,,MnWw,,0,4,2009,WD,Normal,152958.4886
45,RL,62.59623928,3477.408623,Grvl,,Reg,Lvl,NoSeWa,Inside,Gtl,CollgCr,Norm,Norm,Twnhs,1Story,7,5,1991.611295,2011.985677,Gable,CompShg,AsbShng,VinylSd,BrkFace,149.8494302,TA,TA,PConc,Ex,TA,Av,GLQ,664.2226156,Unf,0,786.823346,1438.790912,GasA,Ex,Y,SBrkr,1391.755123,84.34093372,0,1654.582785,1,0,2,0,3,1,Gd,7,Typ,0,,Basment,2000.664454,RFn,2,523.4077412,Fa,TA,Y,125.974447,47.94711274,31.53916592,0,25.04789493,6.013416203,,,,0,12,2008,New,Normal,202378.7637
75,RM,110.5108317,18695.3552,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2013.583318,1998.625175,Hip,CompShg,VinylSd,VinylSd,Stone,434.262545,Fa,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1541.471465,1796.819199,Grav,Ex,Y,SBrkr,1769.82728,1206.801933,41.90841815,3233.174068,0,0,3,1,4,1,Ex,12,Typ,1,Gd,2Types,2016.64277,RFn,3,1027.773663,TA,TA,Y,178.6059101,107.2732864,12.73705006,2.520738189,221.6559405,0,,,,359.8176031,1,2009,New,Abnorml,592944.023
60,FV,79.50582072,5928.467092,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Feedr,1Fam,2Story,7,5,1999.128457,2018.60413,Gable,CompShg,CemntBd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,GLQ,616.7175978,Unf,19.97564762,159.9785438,995.1187994,GasA,Ex,Y,SBrkr,1119.307232,1138.256592,2.780743904,1397.170321,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2002.799643,RFn,2,699.108844,TA,TA,Y,161.5943085,93.37551537,0,0,21.75320744,0,,,,90.78219237,7,2009,New,Partial,265223.503
20,RL,99.97066011,4435.773033,Pave,,Reg,Lvl,AllPub,FR3,Gtl,BrDale,Norm,RRNn,1Fam,1Story,9,5,1999.773376,2007.693242,Hip,CompShg,CemntBd,CmentBd,BrkFace,393.0459119,Ex,Po,PConc,Ex,TA,,GLQ,257.1812086,Unf,111.809791,1935.905874,1682.043776,GasA,Ex,Y,SBrkr,2128.300876,195.4106768,7.994377075,2076.294716,0,0,2,0,3,1,Gd,9,Typ,1,Fa,Attchd,2008.786845,Unf,3,813.0632237,TA,Po,Y,0,124.5336899,36.16641163,0,259.0496417,3.742622899,,,,106.2690954,7,2007,New,Partial,315809.6475
30,RL,125.2253737,1559.928222,Pave,,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1922.472749,1936.982022,Flat,CompShg,Stucco,Stucco,None,0,TA,Fa,BrkTil,TA,Po,No,BLQ,589.8885298,Unf,0,516.9936292,497.7815754,GasA,TA,Y,SBrkr,1127.897461,0,0,912.1186214,0,0,1,0,3,1,Fa,6,Maj1,1,Gd,Detchd,1950.081603,Unf,2,531.4386434,TA,TA,Y,121.8483139,0,216.2632431,0,94.57273958,0,Ex,,,0,5,2007,WD,Normal,152837.8505
50,RL,92.16549725,17170.376,Pave,,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1972.390309,1950.271472,Gable,Roll,AsphShn,VinylSd,BrkFace,177.2131681,TA,Ex,CBlock,TA,TA,No,BLQ,419.4769916,Unf,99.85352544,571.7229201,328.3478566,GasA,TA,Y,FuseA,983.9009344,503.3992807,42.04710062,1473.890141,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1966.575138,Unf,1,174.8270076,TA,TA,N,0,0,130.2727616,22.97514152,6.984650731,8.972730616,,,,42.85894324,4,2008,WD,Abnorml,96556.42874
80,RL,115.8078347,10859,Pave,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,5,1994.654244,2007.620063,Hip,CompShg,VinylSd,Other,,0,TA,TA,PConc,Gd,,No,Unf,0,Unf,57.41175906,1045.363778,1257.296338,GasA,Ex,Y,SBrkr,626.8888448,107.4185333,31.35107452,1367.101539,0,0,1,1,3,1,TA,6,Typ,0,,Attchd,1976.822239,Unf,2,511.9636361,TA,TA,Y,481.1907941,82.63411808,0,0,34.41175431,12.98596023,,,,0,6,2009,WD,Normal,144991.6958
60,FV,42.96308103,10575.61908,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,8,5,2005.095007,1981.307443,Hip,CompShg,Stone,VinylSd,BrkFace,837.9250963,Fa,TA,PConc,Ex,TA,No,ALQ,0,GLQ,0,775.3326203,650.8972032,Wall,Ex,Y,Mix,1763.998716,977.1624106,0,1659.569138,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2006.914711,RFn,2,599.1785278,TA,TA,N,94.40353877,3.247019892,82.24722823,0,0,0,,,TenC,0,8,2008,WD,Normal,230916.7896
85,RL,87.06577853,9855.618151,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,SFoyer,7,5,2012.735238,1994.003231,Gable,CompShg,HdBoard,HdBoard,BrkCmn,468.1622428,Gd,TA,Slab,,,,,56.81041411,,34.50334595,0,0,GasA,Fa,Y,SBrkr,360.5973314,1704.404167,22.30005894,2014.443969,0,0,3,0,4,1,Gd,7,Typ,1,Ex,Attchd,2005.408879,RFn,2,691.7466712,TA,TA,Y,1.466221637,0,213.0889618,10.99396102,18.24655413,0,,,,0,7,2009,ConLD,Normal,180835.8184
120,RM,53.92677427,3838.785351,Pave,,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2011.795915,1993.618835,Gable,CompShg,VinylSd,MetalSd,BrkFace,168.100049,Gd,Gd,Wood,Gd,TA,Av,GLQ,522.5264154,Unf,0,9.829537161,686.6012926,GasA,Fa,Y,SBrkr,685.0979781,0,0,760.4801733,1,0,1,0,1,1,Gd,3,Typ,0,,BuiltIn,1986.745856,Fin,2,445.8589074,TA,TA,Y,192.6645898,0,37.49632835,0,0,9.190516617,,,,0,11,2007,Oth,Normal,141028.914
